Customer ID,Age,Hours at Gym (per week),Gym Membership Length (years),Calorie Intake,Gender_Female,Gender_Male,Gender_Other,Fitness Goal_Build muscle,Fitness Goal_Endurance training,Fitness Goal_Fat loss,Fitness Goal_Flexibility,Fitness Goal_General health,Cluster
722794,-0.6136507822321756,0.1888434948267493,-1.532561070841539,-1.803027255241333,True,False,False,False,False,True,False,False,2
209751,-0.0172859375276666,0.1106021022819016,0.8823836468481588,-0.8024238765011744,True,False,False,False,False,False,False,True,3
481050,-0.8124390638003453,-0.906536000801112,-1.532561070841539,1.2581794285755907,False,True,False,True,False,False,False,False,1
911774,-0.8124390638003453,0.1888434948267493,0.2786474674257344,-0.0782428923444842,False,True,False,False,True,False,False,False,3
792517,0.181502344040503,0.7365332426406792,0.8823836468481588,-1.649966921050487,False,True,False,False,False,True,False,False,3
561079,-0.8124390638003453,0.8147746351855268,-0.9288248914191144,0.8652484213990901,False,True,False,True,False,False,False,False,1
468452,-0.0172859375276666,1.1277402053649153,0.8823836468481588,-1.28673418767221,False,True,False,False,False,True,False,False,3
713333,1.3742320334495208,0.4235676724612908,0.8823836468481588,1.4455070017643876,True,False,False,True,False,False,False,False,0
658986,2.368173441290369,0.6582918500958322,0.2786474674257344,1.488912171161792,False,True,False,True,False,False,False,False,0
210078,0.5790789071768423,-0.3588462529871813,0.8823836468481588,-0.6242342337118311,False,True,False,False,False,False,False,True,2
122671,-1.4088039085048545,2.6143266637170126,2.089856005693008,0.7327484306070143,False,True,False,True,False,False,False,False,0
455528,2.1693851597222,0.7365332426406792,0.8823836468481588,0.5888260268156216,True,False,False,True,False,False,False,False,0
710490,0.9766554703131816,0.8147746351855268,1.4861198262705833,0.1593432980413069,False,True,False,False,True,False,False,False,0
151663,0.5790789071768423,-0.7500532157114174,-0.9288248914191144,0.5339984444189005,True,False,False,True,False,False,False,False,1
115708,-0.8124390638003453,-0.5153290380768759,-0.9288248914191144,-1.7733289814431092,False,True,False,False,False,False,True,False,2
978338,3.163326567563048,-0.2806048604423344,0.8823836468481588,1.1599466767814657,False,True,False,True,False,False,False,False,0
233883,-0.414862500664006,-0.3588462529871813,0.8823836468481588,-0.0371222055469434,False,True,False,False,True,False,False,False,0
418394,-0.8124390638003453,-0.2806048604423344,0.2786474674257344,0.305550184432563,True,False,False,False,False,False,False,True,0
212547,-0.2160742190958363,0.9712574202752214,0.8823836468481588,-1.5745789952549956,False,True,False,False,False,True,False,False,3
659042,0.3802906256086726,1.0494988128200684,0.8823836468481588,-0.8595359414977588,False,True,False,False,False,True,False,False,3
851102,-0.2160742190958363,-1.4542257486150425,-0.9288248914191144,-1.1108290274827302,False,True,False,False,False,False,True,False,2
862002,0.181502344040503,0.8147746351855268,0.2786474674257344,0.986325999191849,True,False,False,True,False,False,False,False,0
242483,1.1754437518813512,0.3453262799164431,0.8823836468481588,-0.7064756073069126,False,True,False,False,False,False,False,True,3
314835,-0.2160742190958363,-0.3588462529871813,0.8823836468481588,0.074817441846362,False,True,False,False,False,False,False,True,0
501896,-0.414862500664006,-1.219501570980501,-0.9288248914191144,-0.0508291011461236,True,False,False,False,True,False,False,False,2
184896,-0.8124390638003453,1.9883955233582344,1.4861198262705833,0.8332656650010029,False,False,True,True,False,False,False,False,0
171295,-0.0172859375276666,1.28422299045461,1.4861198262705833,1.052575994587887,True,False,False,True,False,False,False,False,0
843974,0.181502344040503,-0.0458806828077928,-0.32508871199669,0.8789553169982703,False,True,False,True,False,False,False,False,1
987121,0.5790789071768423,1.6754299531788466,1.4861198262705833,-1.771044498843246,True,False,False,False,False,True,False,False,3
373255,-0.2160742190958363,-0.0458806828077928,0.8823836468481588,0.7236105002075608,False,True,False,True,False,False,False,False,0
399648,-1.2100156269366846,0.1888434948267493,-0.9288248914191144,-0.4003549389252202,False,True,False,False,True,False,False,False,2
757162,0.5790789071768423,0.2670848873715962,0.8823836468481588,0.9109380733963576,False,True,False,True,False,False,False,False,0
108155,0.5790789071768423,0.0323607097370547,-0.32508871199669,1.5368863057589226,True,False,False,True,False,False,False,False,1
566872,1.1754437518813512,0.0323607097370547,-0.9288248914191144,0.7213260176076974,False,True,False,True,False,False,False,False,1
925816,1.3742320334495208,-0.4370876455320289,0.8823836468481588,0.9474897949941716,True,False,False,True,False,False,False,False,0
474705,0.5790789071768423,-0.1241220753526398,-1.532561070841539,-1.81444966824065,True,False,False,False,False,True,False,False,2
908350,0.181502344040503,-2.08015688897382,-1.532561070841539,-1.6042772690532194,True,False,False,False,False,False,True,False,2
710269,1.573020315017691,-1.219501570980501,-1.532561070841539,-0.6265187163116944,True,False,False,False,False,False,False,True,2
654594,-0.6136507822321756,0.5018090650061378,0.8823836468481588,0.949774277594035,False,False,True,True,False,False,False,False,0
247718,-0.2160742190958363,-0.0458806828077928,-0.9288248914191144,-0.8389755980989885,True,False,False,False,False,True,False,False,2
408987,0.3802906256086726,0.4235676724612908,0.2786474674257344,0.997748412191166,True,False,False,True,False,False,False,False,0
745263,0.181502344040503,-0.5153290380768759,-0.9288248914191144,1.0662828901870671,False,False,True,True,False,False,False,False,1
458745,-1.4088039085048545,0.8147746351855262,-0.9288248914191144,-0.9851824844902444,True,False,False,False,False,True,False,False,3
207512,-1.2100156269366846,-0.5153290380768759,-0.9288248914191144,0.7030501568087905,False,True,False,True,False,False,False,False,1
247443,0.3802906256086726,-0.2806048604423337,0.8823836468481588,0.5819725790160315,False,True,False,True,False,False,False,False,0
570587,-0.0172859375276666,0.6582918500958322,2.089856005693008,-0.9623376584916108,False,True,False,False,False,False,True,False,3
473616,0.5790789071768423,0.5800504575509854,-0.9288248914191144,-1.565441064855542,False,True,False,False,False,True,False,False,3
757409,-0.2160742190958363,0.2670848873715962,-0.9288248914191144,-0.7750100853028139,True,False,False,False,False,True,False,False,2
786976,-0.414862500664006,0.6582918500958322,1.4861198262705833,0.6687829178108398,True,False,False,True,False,False,False,False,0
475037,-0.2160742190958363,-1.1412601784356535,-0.9288248914191144,-1.0994066144834134,False,True,False,False,False,False,False,True,2
907364,-1.8063804716411933,0.3453262799164431,-1.532561070841539,0.7715846348046917,True,False,False,True,False,False,False,False,1
217796,1.1754437518813512,-0.9847773933459588,-1.532561070841539,-0.8458290458985785,True,False,False,False,False,True,False,False,2
391999,-1.8063804716411933,0.9712574202752214,0.8823836468481588,1.143955298582422,True,False,False,True,False,False,False,False,0
292506,1.3742320334495208,0.5018090650061384,-0.9288248914191144,-1.7390617424451589,True,False,False,False,False,True,False,False,2
798376,-1.011227345368515,-0.0458806828077928,-0.9288248914191144,1.3358518369709456,True,False,False,True,False,False,False,False,1
369544,-0.2160742190958363,-0.9847773933459588,-0.32508871199669,-0.6562169901099183,False,True,False,False,False,False,False,True,2
480002,0.7778671887450119,-1.0630187858908065,-0.9288248914191144,-0.6767773335086887,True,False,False,False,False,False,False,True,2
798002,1.3742320334495208,-1.375984356070195,-0.9288248914191144,0.221024328237618,False,True,False,False,False,False,False,True,2
639439,-0.414862500664006,-0.7500532157114174,-0.32508871199669,0.6299467136131623,False,True,False,True,False,False,False,False,1
690978,-0.414862500664006,-1.219501570980501,-0.9288248914191144,-0.7772945679026773,True,False,False,False,False,False,False,True,2
628787,-0.0172859375276666,0.5018090650061378,-0.9288248914191144,-1.63854450805117,False,True,False,False,False,True,False,False,3
630583,0.3802906256086726,0.1888434948267493,0.2786474674257344,0.6459380918122061,True,False,False,True,False,False,False,False,0
488215,-0.6136507822321756,-0.5935704306217228,-1.532561070841539,-0.2815618437323247,False,True,False,False,True,False,False,False,2
421184,-0.414862500664006,-0.5935704306217228,-0.9288248914191144,1.1279639203833784,True,False,False,True,False,False,False,False,1
898615,-0.414862500664006,0.1106021022819016,-0.32508871199669,0.5431363748183541,False,True,False,True,False,False,False,False,1
522515,0.181502344040503,0.3453262799164431,0.8823836468481588,-0.1719066789388826,False,False,True,False,False,False,False,True,0
768234,1.1754437518813512,-0.6718118231665704,0.2786474674257344,0.4837398272219063,True,False,False,True,False,False,False,False,0
478480,1.1754437518813512,-0.750053215711418,-1.532561070841539,-1.4512169348623731,False,True,False,False,False,True,False,False,2
132711,0.181502344040503,-0.5153290380768759,-0.9288248914191144,1.016024272990073,True,False,False,True,False,False,False,False,1
891971,-0.0172859375276666,-1.8454327113392783,-0.9288248914191144,-0.1650532311392925,False,False,True,False,False,False,False,True,2
601157,-1.607592190073024,0.8147746351855268,0.8823836468481588,-0.5922514773137438,False,True,False,False,False,False,True,False,3
284423,1.7718085965858603,-0.5935704306217228,-0.32508871199669,-0.9714755888910642,False,True,False,False,False,False,False,True,2
616349,-0.414862500664006,0.0323607097370547,-0.9288248914191144,1.308438045772585,False,True,False,True,False,False,False,False,1
803714,-1.2100156269366846,0.2670848873715962,-0.9288248914191144,0.961196690593352,False,True,False,True,False,False,False,False,1
757917,-0.414862500664006,-0.828294608256265,-0.32508871199669,-1.5791479604547225,True,False,False,False,False,True,False,False,2
837378,-1.8063804716411933,1.205981597909763,0.8823836468481588,0.591110509415485,False,True,False,True,False,False,False,False,0
867836,-0.0172859375276666,0.8147746351855268,0.8823836468481588,-1.0628548928855992,True,False,False,False,False,True,False,False,3
802335,-0.8124390638003453,0.9712574202752214,0.8823836468481588,-1.352984183068248,False,True,False,False,False,False,True,False,3
743409,0.5790789071768423,0.3453262799164431,-0.32508871199669,0.5705501660167146,True,False,False,True,False,False,False,False,1
177505,-0.0172859375276666,-1.297742963525348,-0.9288248914191144,1.191929433179553,True,False,False,True,False,False,False,False,1
102869,-0.8124390638003453,0.3453262799164431,0.8823836468481588,-1.3644065960675649,True,False,False,False,False,False,True,False,3
881474,0.181502344040503,-1.4542257486150425,-1.532561070841539,-0.6379411293110113,True,False,False,False,False,False,False,True,2
554351,-1.2100156269366846,-0.9847773933459588,-0.9288248914191144,-0.0325532403472166,False,True,False,False,False,False,False,True,2
412252,-1.011227345368515,0.0323607097370547,-0.32508871199669,-1.1108290274827302,True,False,False,False,False,False,True,False,3
736584,0.7778671887450119,0.3453262799164431,-0.9288248914191144,-0.939492832492977,False,True,False,False,False,True,False,False,2
718467,-0.6136507822321756,1.8319127382685405,0.8823836468481588,-0.8229842198999447,False,True,False,False,False,True,False,False,3
190272,-0.2160742190958363,0.9712574202752214,1.4861198262705833,1.2261966721775035,False,True,False,True,False,False,False,False,0
977844,0.181502344040503,1.0494988128200684,1.4861198262705833,-1.437510039263193,False,True,False,False,False,True,False,False,3
580047,-0.2160742190958363,-0.2023634678974867,0.8823836468481588,-1.0902686840839595,False,True,False,False,False,False,True,False,3
759347,0.7778671887450119,-1.610708533704737,-0.9288248914191144,-1.1907859184779483,False,True,False,False,False,False,True,False,2
158871,-0.2160742190958363,0.2670848873715962,0.8823836468481588,-0.2564325351338275,False,True,False,False,False,False,False,True,3
228391,-0.0172859375276666,-0.5935704306217228,-0.9288248914191144,-0.2975532219313683,True,False,False,False,False,False,False,True,2
539430,0.7778671887450119,-1.375984356070195,-0.9288248914191144,-0.4391911431228976,False,True,False,False,True,False,False,False,2
710704,-0.6136507822321756,1.4407057755443045,0.2786474674257344,1.4911966537616552,True,False,False,True,False,False,False,False,0
956703,-0.0172859375276666,0.3453262799164431,1.4861198262705833,1.2284811547773669,False,True,False,True,False,False,False,False,0
930496,-0.2160742190958363,0.2670848873715962,1.4861198262705833,0.1776191588402139,True,False,False,False,True,False,False,False,0
356687,1.7718085965858603,0.5018090650061378,1.4861198262705833,0.2758519106343391,True,False,False,False,False,False,False,True,0
825451,-0.2160742190958363,-0.1241220753526398,-0.9288248914191144,1.4135242453663004,False,True,False,True,False,False,False,False,1
207450,0.3802906256086726,0.1106021022819016,0.2786474674257344,-1.2570359138739862,True,False,False,False,False,False,True,False,3
271890,0.9766554703131816,1.205981597909763,1.4861198262705833,1.1645156419811924,False,True,False,True,False,False,False,False,0
381974,-0.6136507822321756,-0.1241220753526398,-1.532561070841539,-0.4094928693246737,False,False,True,False,True,False,False,False,2
500109,-1.011227345368515,1.6754299531788466,1.4861198262705833,0.7898604956035987,False,True,False,True,False,False,False,False,0
216381,-0.0172859375276666,-0.1241220753526398,0.2786474674257344,1.4226621757657538,False,True,False,True,False,False,False,False,1
573125,0.3802906256086726,-0.4370876455320289,0.8823836468481588,1.2810242545742243,True,False,False,True,False,False,False,False,0
671621,-0.6136507822321756,-0.5935704306217228,-0.9288248914191144,-0.0394066881468068,False,True,False,False,False,False,False,True,2
234508,-0.0172859375276666,0.7365332426406792,0.8823836468481588,-1.531173825857591,True,False,False,False,False,True,False,False,3
829650,-0.6136507822321756,-1.297742963525348,-1.532561070841539,-0.617380785912241,False,True,False,False,True,False,False,False,2
962645,-1.8063804716411933,1.0494988128200684,0.2786474674257344,-1.3735445264670183,True,False,False,False,False,True,False,False,3
499111,1.97059687815403,0.7365332426406792,1.4861198262705833,1.344989767370399,True,False,False,True,False,False,False,False,0
250810,0.5790789071768423,-0.4370876455320289,0.8823836468481588,-0.4186307997241272,True,False,False,False,False,False,True,False,2
392890,-0.414862500664006,0.0323607097370547,0.2786474674257344,1.38611045416794,True,False,False,True,False,False,False,False,0
673665,-0.8124390638003453,-1.0630187858908065,-0.9288248914191144,-0.635656646711148,False,True,False,False,False,False,True,False,2
940477,0.181502344040503,0.9712574202752214,1.4861198262705833,-1.7733289814431092,False,False,True,False,False,True,False,False,3
460032,0.181502344040503,-0.906536000801112,-0.9288248914191144,-0.2587170177336909,False,True,False,False,False,False,True,False,2
469599,1.3742320334495208,1.7536713457236934,2.089856005693008,1.0936966813854276,False,True,False,True,False,False,False,False,0
760960,-0.8124390638003453,1.6754299531788466,0.2786474674257344,-1.236475570475216,False,True,False,False,False,True,False,False,3
850020,-1.2100156269366846,0.1106021022819016,-0.9288248914191144,0.7441708436063312,False,True,False,True,False,False,False,False,1
979611,0.5790789071768423,0.7365332426406799,0.8823836468481588,0.5408518922184907,False,True,False,True,False,False,False,False,0
271836,1.3742320334495208,-0.1241220753526398,0.8823836468481588,-0.3341049435291823,True,False,False,False,True,False,False,False,0
829903,-0.6136507822321756,0.8930160277303738,0.8823836468481588,1.0754208205865208,True,False,False,True,False,False,False,False,0
145714,-0.8124390638003453,1.4407057755443045,-0.32508871199669,-1.7322082946455686,False,False,True,False,False,True,False,False,3
727234,0.181502344040503,0.9712574202752214,0.8823836468481588,0.8721018691986803,False,True,False,True,False,False,False,False,0
996048,0.181502344040503,0.5018090650061378,0.2786474674257344,1.2490414981761373,True,False,False,True,False,False,False,False,0
730271,-0.2160742190958363,-1.0630187858908065,-1.532561070841539,-1.1016910970832767,False,True,False,False,False,False,False,True,2
566960,-1.011227345368515,2.69256805626186,2.089856005693008,-1.3986738350655157,False,True,False,False,False,True,False,False,3
811851,1.3742320334495208,-0.3588462529871813,0.2786474674257344,-0.3432428739286358,False,True,False,False,True,False,False,False,2
224123,1.1754437518813512,-0.906536000801112,-0.9288248914191144,-0.0691049619450306,False,True,False,False,True,False,False,False,2
405628,0.3802906256086726,-0.5935704306217228,-0.9288248914191144,-0.9303549020935236,True,False,False,False,False,False,False,True,2
182989,-0.2160742190958363,-2.001915496428973,-1.532561070841539,1.4455070017643876,True,False,False,True,False,False,False,False,1
398356,-0.6136507822321756,1.3624643829994574,0.8823836468481588,0.3809381102280544,False,True,False,False,True,False,False,False,0
929957,0.181502344040503,-1.219501570980501,-0.9288248914191144,-1.711647951246798,False,True,False,False,False,False,True,False,2
278274,1.7718085965858603,-1.1412601784356535,-0.9288248914191144,-0.2358721917350571,False,True,False,False,False,False,False,True,2
787995,-0.414862500664006,0.7365332426406792,0.8823836468481588,-1.5448807214567717,False,True,False,False,False,True,False,False,3
425352,1.3742320334495208,0.6582918500958322,1.4861198262705833,0.2872743236336559,False,False,True,False,True,False,False,False,0
920260,0.7778671887450119,-0.5153290380768759,-0.32508871199669,0.0816708896459521,False,True,False,False,False,False,False,True,2
511927,-0.414862500664006,-0.4370876455320289,0.8823836468481588,0.3466708712301037,False,True,False,False,True,False,False,False,0
889852,-1.011227345368515,-0.1241220753526398,-0.9288248914191144,0.9703346209928054,False,True,False,True,False,False,False,False,1
983184,0.5790789071768423,-1.297742963525348,-0.9288248914191144,1.4500759669641143,True,False,False,True,False,False,False,False,1
538452,-0.2160742190958363,0.8147746351855268,0.8823836468481588,1.5071880319606987,True,False,False,True,False,False,False,False,0
215294,1.97059687815403,-0.9847773933459588,-0.9288248914191144,-1.0263031712877853,True,False,False,False,False,False,False,True,2
559451,-1.4088039085048545,-0.0458806828077928,-0.9288248914191144,1.3221449413717654,False,True,False,True,False,False,False,False,1
748307,1.3742320334495208,1.0494988128200684,1.4861198262705833,-1.711647951246798,False,True,False,False,False,True,False,False,3
165726,-0.2160742190958363,0.5800504575509854,-0.32508871199669,1.5163259623601524,False,False,True,True,False,False,False,False,1
477812,-1.4088039085048545,-1.219501570980501,-0.9288248914191144,-0.4528980387220779,True,False,False,False,False,False,True,False,2
368246,0.181502344040503,-0.828294608256265,0.8823836468481588,-1.1245359230819103,True,False,False,False,False,False,False,True,2
805696,1.1754437518813512,-0.4370876455320289,0.2786474674257344,-0.6105273381126508,True,False,False,False,True,False,False,False,2
218015,-1.4088039085048545,1.4407057755443045,-0.32508871199669,-0.9463462802925672,True,False,False,False,False,True,False,False,3
840674,1.3742320334495208,0.8147746351855268,1.4861198262705833,-0.3158290827302753,False,False,True,False,True,False,False,False,0
354079,-0.8124390638003453,-0.0458806828077928,0.8823836468481588,0.1090846808443126,True,False,False,False,True,False,False,False,0
650929,-0.8124390638003453,0.9712574202752214,0.2786474674257344,-0.8983721456954362,True,False,False,False,False,True,False,False,3
789944,-1.607592190073024,0.9712574202752214,0.8823836468481588,1.4249466583656172,True,False,False,True,False,False,False,False,0
788105,-0.414862500664006,-0.2023634678974867,-0.32508871199669,0.0862398548456788,False,True,False,False,True,False,False,False,2
613758,-0.0172859375276666,-0.2023634678974867,1.4861198262705833,0.4380501752246388,True,False,False,False,False,False,False,True,0
465890,0.3802906256086726,0.1106021022819016,0.2786474674257344,-1.5563031344560885,False,True,False,False,False,False,True,False,3
136631,-0.2160742190958363,-1.219501570980501,-0.9288248914191144,-0.0188463447480364,False,False,True,False,False,False,False,True,2
866577,-0.414862500664006,0.9712574202752214,0.2786474674257344,-1.0605704102857358,True,False,False,False,False,True,False,False,3
172991,0.7778671887450119,2.1448783084479297,1.4861198262705833,-1.2456135008746694,False,True,False,False,False,True,False,False,3
104014,0.9766554703131816,-1.4542257486150425,-0.9288248914191144,0.6025329224148018,False,True,False,True,False,False,False,False,1
373237,1.97059687815403,0.8147746351855262,0.2786474674257344,-1.352984183068248,False,True,False,False,False,True,False,False,3
118070,-1.8063804716411933,1.362464382999456,0.8823836468481588,1.1873604679798262,True,False,False,True,False,False,False,False,0
922209,-0.2160742190958363,-0.2806048604423344,0.8823836468481588,1.0137397903902097,False,True,False,True,False,False,False,False,0
156958,-1.8063804716411933,1.1277402053649153,0.8823836468481588,-0.5968204425134706,False,True,False,False,False,False,False,True,3
182074,0.5790789071768423,-1.9236741038841256,-0.9288248914191144,-0.4391911431228976,False,True,False,False,False,False,False,True,2
635017,0.9766554703131816,1.9883955233582344,1.4861198262705833,-1.5997083038534927,True,False,False,False,False,True,False,False,3
855073,-1.607592190073024,-0.9847773933459588,-0.9288248914191144,-0.3249670131297288,True,False,False,False,False,False,True,False,2
276089,-0.8124390638003453,0.5018090650061378,-0.32508871199669,1.2307656373772302,False,True,False,True,False,False,False,False,1
297392,1.1754437518813512,-1.0630187858908065,-1.532561070841539,0.7258949828074241,False,True,False,True,False,False,False,False,1
258823,2.1693851597222,-0.906536000801112,-0.9288248914191144,-0.4254842475237174,False,True,False,False,True,False,False,False,2
730152,0.7778671887450119,0.1106021022819016,0.8823836468481588,1.294731150173405,True,False,False,True,False,False,False,False,0
833429,0.7778671887450119,0.8147746351855268,0.8823836468481588,1.1279639203833784,False,True,False,True,False,False,False,False,0
598863,-0.8124390638003453,0.1888434948267493,-0.9288248914191144,0.6893432612096102,True,False,False,True,False,False,False,False,1
467654,0.181502344040503,-0.9847773933459588,-0.9288248914191144,-1.0948376492836869,False,True,False,False,False,False,False,True,2
679036,-0.414862500664006,0.2670848873715962,1.4861198262705833,0.5682656834168512,True,False,False,True,False,False,False,False,0
630089,-1.2100156269366846,1.5971885606339984,0.8823836468481588,-0.8069928417009011,False,True,False,False,False,True,False,False,3
250262,-0.6136507822321756,0.9712574202752214,0.8823836468481588,1.326713906571492,False,True,False,True,False,False,False,False,0
335362,0.3802906256086726,-1.1412601784356535,-0.9288248914191144,1.3586966629695794,True,False,False,True,False,False,False,False,1
653880,0.181502344040503,1.0494988128200684,0.8823836468481588,-1.3210014266701608,False,True,False,False,False,True,False,False,3
897079,0.5790789071768423,0.7365332426406792,0.8823836468481588,1.3792570063683498,True,False,False,True,False,False,False,False,0
764076,1.1754437518813512,0.2670848873715962,0.2786474674257344,-1.2227686748760356,True,False,False,False,False,True,False,False,3
319963,-0.6136507822321756,0.7365332426406799,0.8823836468481588,1.180507020180236,False,True,False,True,False,False,False,False,0
580761,-1.2100156269366846,2.7708094488067063,2.089856005693008,-1.085699718884233,False,True,False,False,False,True,False,False,3
348710,0.3802906256086726,-0.3588462529871813,0.2786474674257344,0.9155070385960844,True,False,False,True,False,False,False,False,0
320984,-0.8124390638003453,0.4235676724612908,0.8823836468481588,-0.7247514681058196,False,True,False,False,False,False,True,False,3
997059,0.3802906256086726,0.1106021022819016,1.4861198262705833,1.4226621757657538,False,True,False,True,False,False,False,False,0
956748,0.181502344040503,-0.4370876455320289,-0.32508871199669,0.4106363840262783,False,False,True,False,True,False,False,False,2
882355,-1.011227345368515,2.3013610935376234,1.4861198262705833,0.6847742960098834,False,True,False,True,False,False,False,False,0
364512,0.3802906256086726,0.1888434948267493,0.8823836468481588,0.5956794746152118,False,True,False,True,False,False,False,False,0
701863,1.1754437518813512,1.28422299045461,0.8823836468481588,-1.7436307076448854,False,True,False,False,False,True,False,False,3
368799,-0.0172859375276666,0.5800504575509854,0.8823836468481588,-1.2890186702720736,True,False,False,False,False,False,True,False,3
337549,-1.2100156269366846,0.4235676724612908,-0.32508871199669,1.3175759761720387,False,True,False,True,False,False,False,False,1
694319,-0.6136507822321756,0.8930160277303738,-0.32508871199669,0.488308792421633,False,True,False,True,False,False,False,False,1
584299,0.181502344040503,-0.5153290380768759,-0.9288248914191144,0.9040846255967676,False,True,False,True,False,False,False,False,1
712210,0.5790789071768423,-0.0458806828077928,0.8823836468481588,1.2924466675735415,False,True,False,True,False,False,False,False,0
548982,1.97059687815403,0.8147746351855268,0.8823836468481588,0.924644968995538,False,True,False,True,False,False,False,False,0
224046,-1.011227345368515,1.3624643829994574,0.8823836468481588,-1.0537169624861458,False,True,False,False,False,True,False,False,3
506619,-0.2160742190958363,-0.9847773933459588,-0.32508871199669,0.8355501476008662,True,False,False,True,False,False,False,False,1
766326,0.7778671887450119,-1.5324671411598896,-0.32508871199669,-1.0834152362843696,False,True,False,False,False,False,False,True,2
749150,-1.2100156269366846,2.3796024860824705,1.4861198262705833,1.1782225375803723,False,True,False,True,False,False,False,False,0
218834,-0.0172859375276666,0.8930160277303745,0.8823836468481588,1.4752052755626115,False,True,False,True,False,False,False,False,0
193848,0.5790789071768423,-1.688949926249584,-0.9288248914191144,0.2073174326384378,True,False,False,False,True,False,False,False,2
152921,-0.414862500664006,-0.828294608256265,0.2786474674257344,0.7898604956035987,False,True,False,True,False,False,False,False,1
805086,-1.607592190073024,0.032360709737054,-0.32508871199669,-1.528889343257728,False,True,False,False,False,True,False,False,3
750429,-0.0172859375276666,0.6582918500958322,1.4861198262705833,1.0411535815885702,False,True,False,True,False,False,False,False,0
805660,2.368173441290369,1.28422299045461,1.4861198262705833,-0.9303549020935236,True,False,False,False,False,True,False,False,3
384821,-1.011227345368515,1.3624643829994574,-0.32508871199669,0.6596449874113863,True,False,False,True,False,False,False,False,0
155609,1.7718085965858603,-0.0458806828077928,0.8823836468481588,0.3169725974318799,True,False,False,False,True,False,False,False,0
327897,-1.011227345368515,0.8147746351855268,1.4861198262705833,-0.283846326332188,False,True,False,False,False,False,False,True,3
131024,0.7778671887450119,-1.4542257486150425,-0.9288248914191144,-0.5648376861153833,True,False,False,False,True,False,False,False,2
170313,0.5790789071768423,0.8147746351855268,1.4861198262705833,1.3335673543710822,False,True,False,True,False,False,False,False,0
489957,-0.414862500664006,-0.6718118231665704,-0.9288248914191144,0.6459380918122061,False,True,False,True,False,False,False,False,1
284078,0.7778671887450119,-0.0458806828077921,-0.9288248914191144,0.536282927018764,False,True,False,True,False,False,False,False,1
457429,-1.011227345368515,-0.0458806828077928,-0.9288248914191144,1.1188259899839248,False,True,False,True,False,False,False,False,1
561243,0.3802906256086726,-0.4370876455320289,0.2786474674257344,0.7784380826042818,False,False,True,True,False,False,False,False,1
213632,0.9766554703131816,-1.7671913187944313,-0.9288248914191144,-0.811561806900628,True,False,False,False,False,False,False,True,2
351451,0.181502344040503,0.1888434948267493,-0.32508871199669,0.5614122356172611,False,True,False,True,False,False,False,False,1
103051,-1.2100156269366846,0.2670848873715962,-1.532561070841539,-0.7064756073069126,True,False,False,False,False,True,False,False,2
804107,0.9766554703131816,1.2842229904546103,0.8823836468481588,-1.1725100576790413,False,False,True,False,False,True,False,False,3
476836,-0.8124390638003453,1.2842229904546103,-0.9288248914191144,-1.7025100208473445,True,False,False,False,False,True,False,False,3
711523,1.573020315017691,-0.5935704306217228,-0.32508871199669,1.0571449597876137,True,False,False,True,False,False,False,False,1
821772,1.573020315017691,-1.375984356070195,-0.9288248914191144,-0.3089756349306852,True,False,False,False,False,False,False,True,2
289407,-0.0172859375276666,0.97125742027522,0.8823836468481588,1.472920792962748,False,False,True,True,False,False,False,False,0
562894,-1.607592190073024,0.6582918500958322,0.8823836468481588,-0.8252687024998082,False,True,False,False,False,False,False,True,3
311810,-1.8063804716411933,0.0323607097370547,0.8823836468481588,0.3306794930310601,False,True,False,False,False,False,False,True,0
827975,-0.8124390638003453,0.5018090650061378,0.2786474674257344,-1.5791479604547225,True,False,False,False,False,True,False,False,3
173523,0.181502344040503,-0.6718118231665697,-1.532561070841539,1.0480070293881605,False,True,False,True,False,False,False,False,1
860463,0.7778671887450119,0.5018090650061378,1.4861198262705833,0.6847742960098834,True,False,False,True,False,False,False,False,0
194476,2.368173441290369,-1.0630187858908065,-0.32508871199669,0.0953777852451323,False,True,False,False,True,False,False,False,2
333841,0.5790789071768423,-0.9847773933459588,-0.9288248914191144,0.9634811731932152,False,True,False,True,False,False,False,False,1
903451,-0.2160742190958363,-0.6718118231665704,0.8823836468481588,0.1776191588402139,False,True,False,False,False,False,False,True,0
970045,0.181502344040503,-1.7671913187944313,-1.532561070841539,1.5643000969572831,False,True,False,True,False,False,False,False,1
322866,-0.6136507822321756,-0.5935704306217228,-0.9288248914191144,1.0799897857862475,False,False,True,True,False,False,False,False,1
186672,-1.4088039085048545,1.8319127382685405,1.4861198262705833,1.0183087555899364,True,False,False,True,False,False,False,False,0
444894,0.181502344040503,0.7365332426406792,0.8823836468481588,-1.480915208660597,True,False,False,False,False,True,False,False,3
834994,-0.8124390638003453,-0.1241220753526398,0.8823836468481588,0.2415846716363884,False,True,False,False,False,False,False,True,0
727769,0.3802906256086726,-1.610708533704737,-0.32508871199669,-0.4620359691215314,True,False,False,False,False,False,False,True,2
474710,-0.6136507822321756,0.1888434948267493,-0.9288248914191144,-1.0742773058849162,False,True,False,False,False,False,False,True,2
650233,-0.2160742190958363,0.8930160277303738,1.4861198262705833,-0.5100101037186623,False,True,False,False,False,False,False,True,3
132217,0.7778671887450119,0.1106021022819016,0.8823836468481588,-0.9326393846933868,False,True,False,False,False,False,False,True,3
